service_key,organization_key,branch_key,service_id,service_name,service_description,service_details,service_payment_required,service_payment_details,service_urls,service_phone_numbers,service_email_address,service_implements,service_situations,service_responses,service_boost,data_sources,organization_id,organization_name,organization_short_name,organization_description,organization_purpose,organization_kind,organization_urls,organization_phone_numbers,organization_email_address,organization_branch_count,organization_situations,branch_id,branch_name,branch_operating_unit,branch_description,branch_urls,branch_phone_numbers,branch_email_address,branch_address,branch_orig_address,branch_city,branch_geometry,branch_location_accurate,branch_situations,service_last_modified,national_service
recHNId7WFjKZNsPU,rec57OGuUJextXEt5,9a2821fd,soproc:pnymh,פנימה - ילדים ונוער בקצה רצף ההזנחה ומשפחותיהם,"פנימה - תוכנית התערבות ביתית במשפחות עם ילדים במצבי הזנחה עמוקה במטרה לחזק המשפחה ולאפשר הישארות הילדים בביתם. התוכנית מספקת מענה מקיף למשפחות ולילדים, במטרה לחזק את התא המשפחתי ולהעניק הזדמנויות לשיפור איכות החיים. פועלת בשיתוף קרן רש""י והביטוח הלאומי, ומעניקה ליווי אישי וכלים מקצועיים לילדים, לנוער ולמשפחותיהם להתמודדות עם מצבי הזנחה קיצוניים.",,,,,"[""118""]",,,"[""human_situations:survivors:abuse_or_neglect_survivors"", ""human_situations:household:families"", ""human_situations:age_group:infants"", ""human_situations:deprivation:at_risk:at_risk_children"", ""human_situations:deprivation:at_risk:at_risk_teens""]","[""human_services:care"", ""human_services:care:in_home_support"", ""human_services:care:guidance""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/pnymh\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",580180941,"עמותת קרן רש""י",,,,עמותה,"[{""href"": ""http://www.rashi.org.il/#!home-page-hebrew/c1j92"", ""title"": ""אתר הבית""}]","[""08-914-6600""]",srf@rashi.org.il,3,,guidestar:580180941,"עמותת קרן רש""י",,,,[],,"כפר הנוער בן שמן, 7311200",", 1, בן שמן (כפר נוער), 7311200",כפר הנוער בן שמן,"34.929056, 31.95966499999999",False,,2026-01-04T12:52:40,False
recHNId7WFjKZNsPU,recEIpD8GH5MvDZGE,990f9417,soproc:pnymh,פנימה - ילדים ונוער בקצה רצף ההזנחה ומשפחותיהם,"פנימה - תוכנית התערבות ביתית במשפחות עם ילדים במצבי הזנחה עמוקה במטרה לחזק המשפחה ולאפשר הישארות הילדים בביתם. התוכנית מספקת מענה מקיף למשפחות ולילדים, במטרה לחזק את התא המשפחתי ולהעניק הזדמנויות לשיפור איכות החיים. פועלת בשיתוף קרן רש""י והביטוח הלאומי, ומעניקה ליווי אישי וכלים מקצועיים לילדים, לנוער ולמשפחותיהם להתמודדות עם מצבי הזנחה קיצוניים.",,,,,"[""118""]",,,"[""human_situations:survivors:abuse_or_neglect_survivors"", ""human_situations:household:families"", ""human_situations:age_group:infants"", ""human_situations:deprivation:at_risk:at_risk_children"", ""human_situations:deprivation:at_risk:at_risk_teens""]","[""human_services:care"", ""human_services:care:in_home_support"", ""human_services:care:guidance""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/pnymh\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",500500772,ביטוח לאומי המשרד הראשי,ביטוח לאומי,,ביטוח לאומי המשרד הראשי,תאגיד סטטוטורי,"[{""href"": ""https://www.btl.gov.il/Pages/default.aspx"", ""title"": ""אתר הבית""}, {""href"": ""https://www.icspc.org/"", ""title"": ""אתר הבית""}]","[""*6050""]",,10,,national:500500772,,,"שימו לב, ייתכן כי המיקום המוצג אינו מדויק וכי קיימים סניפים נוספים שבהם ניתן לקבל את השירות. מומלץ ליצור קשר ישירות עם הארגון לקבלת מידע מדויק ומעודכן.",,[],,שירות ארצי,שירות ארצי,,,False,,2026-01-04T12:52:40,True
recHNId7WFjKZNsPU,recXxTfJrBsmFsXt3,bd3bb41c,soproc:pnymh,פנימה - ילדים ונוער בקצה רצף ההזנחה ומשפחותיהם,"פנימה - תוכנית התערבות ביתית במשפחות עם ילדים במצבי הזנחה עמוקה במטרה לחזק המשפחה ולאפשר הישארות הילדים בביתם. התוכנית מספקת מענה מקיף למשפחות ולילדים, במטרה לחזק את התא המשפחתי ולהעניק הזדמנויות לשיפור איכות החיים. פועלת בשיתוף קרן רש""י והביטוח הלאומי, ומעניקה ליווי אישי וכלים מקצועיים לילדים, לנוער ולמשפחותיהם להתמודדות עם מצבי הזנחה קיצוניים.",,,,,"[""118""]",,,"[""human_situations:survivors:abuse_or_neglect_survivors"", ""human_situations:household:families"", ""human_situations:age_group:infants"", ""human_situations:deprivation:at_risk:at_risk_children"", ""human_situations:deprivation:at_risk:at_risk_teens""]","[""human_services:care"", ""human_services:care:in_home_support"", ""human_services:care:guidance""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/pnymh\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",513073403,או.ר.ס. שירותי רפואה 2001 בע״מ,,,לעסוק בכל עיסוק חוקי,חברה פרטית,,[],,2,,meser-b-220553,מרכז עוצמה (תוכנית נושמים),,,,[],,ערערה בנגב,ערערה-בנגב,ערערה בנגב,"35.019757, 31.160927",False,,2026-01-04T12:52:40,False
recHNId7WFjKZNsPU,recuwULHdCzWxpcCo,35b4610d,soproc:pnymh,פנימה - ילדים ונוער בקצה רצף ההזנחה ומשפחותיהם,"פנימה - תוכנית התערבות ביתית במשפחות עם ילדים במצבי הזנחה עמוקה במטרה לחזק המשפחה ולאפשר הישארות הילדים בביתם. התוכנית מספקת מענה מקיף למשפחות ולילדים, במטרה לחזק את התא המשפחתי ולהעניק הזדמנויות לשיפור איכות החיים. פועלת בשיתוף קרן רש""י והביטוח הלאומי, ומעניקה ליווי אישי וכלים מקצועיים לילדים, לנוער ולמשפחותיהם להתמודדות עם מצבי הזנחה קיצוניים.",,,,,"[""118""]",,,"[""human_situations:survivors:abuse_or_neglect_survivors"", ""human_situations:household:families"", ""human_situations:age_group:infants"", ""human_situations:deprivation:at_risk:at_risk_children"", ""human_situations:deprivation:at_risk:at_risk_teens""]","[""human_services:care"", ""human_services:care:in_home_support"", ""human_services:care:guidance""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/pnymh\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",580421626,"יעדים לצפון מיסודה של קרן רש""י",,,"קידום הרווחה, הבריאות והחינוך עבור ילדים ומשפחות בקהילה וביצוע כל פעילות הנדרשת לשם כך, לרבות פיתוח שירותים לנכים ומוגבלים וילדים ונוער בסיכון. לעסוק בכל התחומים הקשורים בחינוך ולבצע כל פעילות הנדרשת לשם כך",עמותה,"[{""href"": ""http://www.yeadim.org"", ""title"": ""אתר הבית""}]","[""04-902-7701""]",idanta@yeadim.org,50,,national:580421626,,,"שימו לב, ייתכן כי המיקום המוצג אינו מדויק וכי קיימים סניפים נוספים שבהם ניתן לקבל את השירות. מומלץ ליצור קשר ישירות עם הארגון לקבלת מידע מדויק ומעודכן.",,[],,מחוז הצפון,שירות ארצי,עכו,"35.3027226, 32.8972246",False,,2026-01-04T12:52:40,False
recHNId7WFjKZNsPU,rec9MXlWIIrsC5QQ8,a8af087f,soproc:pnymh,פנימה - ילדים ונוער בקצה רצף ההזנחה ומשפחותיהם,"פנימה - תוכנית התערבות ביתית במשפחות עם ילדים במצבי הזנחה עמוקה במטרה לחזק המשפחה ולאפשר הישארות הילדים בביתם. התוכנית מספקת מענה מקיף למשפחות ולילדים, במטרה לחזק את התא המשפחתי ולהעניק הזדמנויות לשיפור איכות החיים. פועלת בשיתוף קרן רש""י והביטוח הלאומי, ומעניקה ליווי אישי וכלים מקצועיים לילדים, לנוער ולמשפחותיהם להתמודדות עם מצבי הזנחה קיצוניים.",,,,,"[""118""]",,,"[""human_situations:survivors:abuse_or_neglect_survivors"", ""human_situations:household:families"", ""human_situations:age_group:infants"", ""human_situations:deprivation:at_risk:at_risk_children"", ""human_situations:deprivation:at_risk:at_risk_teens""]","[""human_services:care"", ""human_services:care:in_home_support"", ""human_services:care:guidance""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/pnymh\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",580323889,עמותת יחדיו באר-שבע והדרום,,,,עמותה,"[{""href"": ""https://www.yachdav.org.il"", ""title"": ""קישור""}]","[""08-644-4870""]",,34,,national:580323889,,,"שימו לב, ייתכן כי המיקום המוצג אינו מדויק וכי קיימים סניפים נוספים שבהם ניתן לקבל את השירות. מומלץ ליצור קשר ישירות עם הארגון לקבלת מידע מדויק ומעודכן.",,[],,שירות ארצי,שירות ארצי,,,False,,2026-01-04T12:52:40,True
recHNId7WFjKZNsPU,recn7I3T3WisZy6IV,6e02a88d,soproc:pnymh,פנימה - ילדים ונוער בקצה רצף ההזנחה ומשפחותיהם,"פנימה - תוכנית התערבות ביתית במשפחות עם ילדים במצבי הזנחה עמוקה במטרה לחזק המשפחה ולאפשר הישארות הילדים בביתם. התוכנית מספקת מענה מקיף למשפחות ולילדים, במטרה לחזק את התא המשפחתי ולהעניק הזדמנויות לשיפור איכות החיים. פועלת בשיתוף קרן רש""י והביטוח הלאומי, ומעניקה ליווי אישי וכלים מקצועיים לילדים, לנוער ולמשפחותיהם להתמודדות עם מצבי הזנחה קיצוניים.",,,,,"[""118""]",,,"[""human_situations:survivors:abuse_or_neglect_survivors"", ""human_situations:household:families"", ""human_situations:age_group:infants"", ""human_situations:deprivation:at_risk:at_risk_children"", ""human_situations:deprivation:at_risk:at_risk_teens""]","[""human_services:care"", ""human_services:care:in_home_support"", ""human_services:care:guidance""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/pnymh\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",580392702,פעמונים אירגון חסד,,,"לעזור ולסייע למיעוטי יכולת באמצעות הדרכה,תמיכה כספית ורוחניות ומתן הלוואות ללא ריבית לרבות באמצעות מתנדבים",עמותה,"[{""href"": ""http://www.paamonim.org"", ""title"": ""אתר הבית""}]","[""03-912-7100""]",paamonim@paamonim.org,3,,guidestar:580392702,פעמונים אירגון חסד,,,,"[""03-912-7100""]",,"אורלוב זאב 77, פתח תקוה","אורלוב זאב, 77, פתח תקווה, 4934286",פתח תקווה,"34.8881001022301, 32.095149800703275",True,"[""recHn5XmMfNA1fmje""]",2026-01-04T12:52:40,False
recmw0CZ3JyiDMgF2,reclgusnLoJXYNSJF,d084e859,soproc:tvknyt-vryynvt-dygytlyt-bmsgrt-rvvkhh-dygytlyt,"תוכנית אוריינות דיגיטלית במסגרת ""רווחה דיגיטלית""","תוכנית אוריינות דיגיטלית במסגרת ""רווחה דיגיטלית"" מספקת רצף פעילויות בנושא אוריינות דיגיטלית לארבעה קהלי יעד שונים במחלקות לשירותים חברתיים: מקבלי שירות במרכזי עוצמה, אזרחים ותיקים במרכזי יום, משפחות במרכזי ילדים-הורים ועבור העובדים במחלקות.",,,,,"[""118""]",,,"[""human_situations:age_group:seniors"", ""human_situations:household:families"", ""human_situations:deprivation:social_periphary"", ""human_situations:deprivation:low_income""]","[""human_services:education:skills_training:computer_class""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/tvknyt-vryynvt-dygytlyt-bmsgrt-rvvkhh-dygytlyt\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",580355949,תפוח - עמותה לקידום עידן המידע בישראל,,,"לקדם ולהביא לפיתוח מיזם שיאפשר חינוך והכשרה  בתחום האינטרנט וטכנולוגיות מידע לציבור הרחב  באיזורים פריפריאלים, אזורי התיישבות מיעוטים  ואזורים אחרים בהם יש צורך בקידום הכשרה וחינוך  בתחומים אלה",עמותה,"[{""href"": ""http://www.appleseeds.org.il"", ""title"": ""אתר הבית""}]","[""03-745-3570""]",anieceh@appleseeds.org.il,3,,guidestar:a0h0800000L0NXbAAN,תפוח - עמותה לקידום עידן המידע בישראל - רמלה,,,,[],,"טשרניחובסקי 3, רמלה","טשרניחובסקי 3 , רמלה",רמלה,"34.8763188, 31.9271073",True,"[""recHn5XmMfNA1fmje""]",2024-10-09T11:16:01,False
recQUX7yqs58WTjEQ,rec57OGuUJextXEt5,9a2821fd,soproc:tknyt-mshkylh-lyvvy-hvrh-ykhydny-lhshklh-gbvhh,תוכנית משכילה - ליווי הורה יחידני להשכלה גבוהה,ליווי הכוונה וסיוע להורים יחידניים בלימודים אקדמיים.,"<p>ליווי הכוונה וסיוע להורים יחידניים בלימודים אקדמיים.</p><p>ליווי הורים יחידניים המעוניינים בהשכלה גבוהה, הכולל: <ul><li>ייעוץ בבחירת מסלול לימודים</li><li>מלגת שכר לימוד ומלגת קיום</li><li>ליווי אקדמי</li><li>ליווי חברתי</li><li>אימון אישי</li><li>העשרה בנושאי חברה ותרבות</li><li>הכוונה להשתלבות בתעסוקה</li></ul></p><p>יש לפנות טלפונית בכדי לקבל הנחיות.</p><p>הסיוע מיועד לעומדים בקריטריונים הבאים: <ol><li>אם יחידנית עד גיל 42, ובמקרים חריגים עד גיל 47.</li><li>אישה המוכרת כאם יחידנית על פי החוק או מסורבת גט, עגונה או בתהליך גירושין של שנה ויותר.</li><li>אם לילדים מתחת לגיל 18.</li><li>מרוויחי שכר חודשי לנפש נמוך משכר המינימום.</li><li>לימודי תואר ראשון / מכינה במוסד אקדמי ציבורי מוכר, ניתנת עדיפות למוסדות בהם פועלת קציר.</li></ol></p><p>הזכאות היא לכל תקופת הלימודים האקדמיים.</p>",no,,,"[""118""]",,,"[""human_situations:household:families:single_parent"", ""human_situations:education:students""]","[""human_services:care:guidance"", ""human_services:education:academia:college_readiness""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/tknyt-mshkylh-lyvvy-hvrh-ykhydny-lhshklh-gbvhh\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",580180941,"עמותת קרן רש""י",,,,עמותה,"[{""href"": ""http://www.rashi.org.il/#!home-page-hebrew/c1j92"", ""title"": ""אתר הבית""}]","[""08-914-6600""]",srf@rashi.org.il,3,,guidestar:580180941,"עמותת קרן רש""י",,,,[],,"כפר הנוער בן שמן, 7311200",", 1, בן שמן (כפר נוער), 7311200",כפר הנוער בן שמן,"34.929056, 31.95966499999999",False,,2024-10-09T11:15:55,False
recGNpCAUqufR08Ks,recn7I3T3WisZy6IV,6e02a88d,soproc:mpgsh-yldym-vnv-r-bmtsby-hznkhh-vmshpkhvtyhm,מפגש - ילדים ונוער במצבי הזנחה ומשפחותיהם,מודל להתערבות בילדים ובני נוער במצבי הזנחה קשה. מטרתו להביא לשיפור ביכולת ההורים לספק את צורכי הילדים,,,,,"[""118""]",,,"[""human_situations:household:families"", ""human_situations:household:families:parents"", ""human_situations:survivors:abuse_or_neglect_survivors"", ""human_situations:age_group:children""]","[""human_services:health:mental_health_care:counseling"", ""human_services:health:mental_health_care:counseling:family_counseling"", ""human_services:education:skills_training:parenting_education""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/mpgsh-yldym-vnv-r-bmtsby-hznkhh-vmshpkhvtyhm\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",580392702,פעמונים אירגון חסד,,,"לעזור ולסייע למיעוטי יכולת באמצעות הדרכה,תמיכה כספית ורוחניות ומתן הלוואות ללא ריבית לרבות באמצעות מתנדבים",עמותה,"[{""href"": ""http://www.paamonim.org"", ""title"": ""אתר הבית""}]","[""03-912-7100""]",paamonim@paamonim.org,3,,guidestar:580392702,פעמונים אירגון חסד,,,,"[""03-912-7100""]",,"אורלוב זאב 77, פתח תקוה","אורלוב זאב, 77, פתח תקווה, 4934286",פתח תקווה,"34.8881001022301, 32.095149800703275",True,"[""recHn5XmMfNA1fmje""]",2026-01-04T12:52:40,False
recGNpCAUqufR08Ks,rec9MXlWIIrsC5QQ8,a8af087f,soproc:mpgsh-yldym-vnv-r-bmtsby-hznkhh-vmshpkhvtyhm,מפגש - ילדים ונוער במצבי הזנחה ומשפחותיהם,מודל להתערבות בילדים ובני נוער במצבי הזנחה קשה. מטרתו להביא לשיפור ביכולת ההורים לספק את צורכי הילדים,,,,,"[""118""]",,,"[""human_situations:household:families"", ""human_situations:household:families:parents"", ""human_situations:survivors:abuse_or_neglect_survivors"", ""human_situations:age_group:children""]","[""human_services:health:mental_health_care:counseling"", ""human_services:health:mental_health_care:counseling:family_counseling"", ""human_services:education:skills_training:parenting_education""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/mpgsh-yldym-vnv-r-bmtsby-hznkhh-vmshpkhvtyhm\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",580323889,עמותת יחדיו באר-שבע והדרום,,,,עמותה,"[{""href"": ""https://www.yachdav.org.il"", ""title"": ""קישור""}]","[""08-644-4870""]",,34,,national:580323889,,,"שימו לב, ייתכן כי המיקום המוצג אינו מדויק וכי קיימים סניפים נוספים שבהם ניתן לקבל את השירות. מומלץ ליצור קשר ישירות עם הארגון לקבלת מידע מדויק ומעודכן.",,[],,שירות ארצי,שירות ארצי,,,False,,2026-01-04T12:52:40,True
recGNpCAUqufR08Ks,recuwULHdCzWxpcCo,35b4610d,soproc:mpgsh-yldym-vnv-r-bmtsby-hznkhh-vmshpkhvtyhm,מפגש - ילדים ונוער במצבי הזנחה ומשפחותיהם,מודל להתערבות בילדים ובני נוער במצבי הזנחה קשה. מטרתו להביא לשיפור ביכולת ההורים לספק את צורכי הילדים,,,,,"[""118""]",,,"[""human_situations:household:families"", ""human_situations:household:families:parents"", ""human_situations:survivors:abuse_or_neglect_survivors"", ""human_situations:age_group:children""]","[""human_services:health:mental_health_care:counseling"", ""human_services:health:mental_health_care:counseling:family_counseling"", ""human_services:education:skills_training:parenting_education""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/mpgsh-yldym-vnv-r-bmtsby-hznkhh-vmshpkhvtyhm\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",580421626,"יעדים לצפון מיסודה של קרן רש""י",,,"קידום הרווחה, הבריאות והחינוך עבור ילדים ומשפחות בקהילה וביצוע כל פעילות הנדרשת לשם כך, לרבות פיתוח שירותים לנכים ומוגבלים וילדים ונוער בסיכון. לעסוק בכל התחומים הקשורים בחינוך ולבצע כל פעילות הנדרשת לשם כך",עמותה,"[{""href"": ""http://www.yeadim.org"", ""title"": ""אתר הבית""}]","[""04-902-7701""]",idanta@yeadim.org,50,,national:580421626,,,"שימו לב, ייתכן כי המיקום המוצג אינו מדויק וכי קיימים סניפים נוספים שבהם ניתן לקבל את השירות. מומלץ ליצור קשר ישירות עם הארגון לקבלת מידע מדויק ומעודכן.",,[],,מחוז הצפון,שירות ארצי,עכו,"35.3027226, 32.8972246",False,,2026-01-04T12:52:40,False
recGNpCAUqufR08Ks,recXxTfJrBsmFsXt3,bd3bb41c,soproc:mpgsh-yldym-vnv-r-bmtsby-hznkhh-vmshpkhvtyhm,מפגש - ילדים ונוער במצבי הזנחה ומשפחותיהם,מודל להתערבות בילדים ובני נוער במצבי הזנחה קשה. מטרתו להביא לשיפור ביכולת ההורים לספק את צורכי הילדים,,,,,"[""118""]",,,"[""human_situations:household:families"", ""human_situations:household:families:parents"", ""human_situations:survivors:abuse_or_neglect_survivors"", ""human_situations:age_group:children""]","[""human_services:health:mental_health_care:counseling"", ""human_services:health:mental_health_care:counseling:family_counseling"", ""human_services:education:skills_training:parenting_education""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/mpgsh-yldym-vnv-r-bmtsby-hznkhh-vmshpkhvtyhm\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",513073403,או.ר.ס. שירותי רפואה 2001 בע״מ,,,לעסוק בכל עיסוק חוקי,חברה פרטית,,[],,2,,meser-b-220553,מרכז עוצמה (תוכנית נושמים),,,,[],,ערערה בנגב,ערערה-בנגב,ערערה בנגב,"35.019757, 31.160927",False,,2026-01-04T12:52:40,False
recul75iegbU1VHIC,recapjAShgE6hNjmF,6684f195,soproc:qd-m-qbvtst-dyvn-mshpkhtyt-khlvph-lv-dt-tknvn-typvl-vh-rkh,"קד""מ (קבוצת דיון משפחתית) - חלופה לועדת תכנון טיפול והערכה",תהליך קבלת החלטות שיתופי של המשפחה הרחבה ותומכים מהקהילה לטובת פתרון לדאגות בנוגע לילדים.,"<p>תהליך קבלת החלטות שיתופי של המשפחה הרחבה ותומכים מהקהילה לטובת פתרון לדאגות בנוגע לילדים.</p><p>מודל עבודה עבור משפחות שילדיהן נמצאים על רצף הסיכון, המציע תהליך קד""מ - תהליך שיתופי של קבלת החלטות שבו המשפחה הרחבה מתגייסת לטובת מציאת פתרון לדאגות שעולות בנוגע לילדים.
 בנוסף לתהליך הקד""מ ניתן לקבל מלווה וסל מענים גמיש.
 עו""ס המשפחה הוא/היא מנהל/ת התיק ואיש/ת הקשר לאורך כל התהליך.</p><p>דיווח ממקור חיצוני או פניה ישירה למחלקה לשירותים חברתיים עבור ילדים במצבי סיכון הסמוכה למקום המגורים.</p><p>ילדים במצבי סיכון ובני משפחתם.</p><p>תיאום הדיון כ 3 חודשיםנקבע בהתאם למצב הילד, גילו, המצב המשפחתי, ובהתאם לסוג הסידור שעליו הוחלט.</p>",no,,,"[""118""]",,,"[""human_situations:household:families"", ""human_situations:deprivation:at_risk:at_risk_children""]","[""human_services:health:mental_health_care:counseling:family_counseling"", ""human_services:care:guidance""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/qd-m-qbvtst-dyvn-mshpkhtyt-khlvph-lv-dt-tknvn-typvl-vh-rkh\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",510681414,גוינט ישראל,הג'וינט,,לעסוק בסוגי עיסוק שפורטו בתקנון,"חל""צ","[{""href"": ""https://www.thejoint.org.il/"", ""title"": ""אתר הבית""}]","[""02-655-7111""]",iritd@jdc.org,5,,guidestar:510681414,גוינט ישראל,,,,[],,"קפלן 9, ירושלים","קפלן, 9, ירושלים",ירושלים,"35.19819783709177, 31.779824518675213",True,,2024-10-09T11:15:50,False
recCz99Sk1tylRVR4,recM3TAp6l6GEypgc,e5b304a4,soproc:tvknyt-syv-lnshym-npg-vt-lymvt-bmshpkhh-yvtsvt-mqlt-vyldyhn-brkhby-hrts,תוכנית סיוע לנשים נפגעות אלימות במשפחה יוצאות מקלט וילדיהן ברחבי הארץ,ליווי נשים וילדיהן להשתלבות מיטבית בקהילה לאחר היציאה מהמקלט במטרה למנוע חזרת האישה למערכת יחסים עם הגורם הפוגע.,,,,,"[""118""]",,,"[""human_situations:survivors:violence_survivors:domestic_violence_survivors"", ""human_situations:age_group:children"", ""human_situations:gender:women""]","[""human_services:care:support_network"", ""human_services:care:guidance"", ""human_services:care"", ""human_services:legal:advocacy_legal_aid:understand_government_programs"", ""human_services:health:mental_health_care:counseling""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/tvknyt-syv-lnshym-npg-vt-lymvt-bmshpkhh-yvtsvt-mqlt-vyldyhn-brkhby-hrts\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",580265163,בעצמי,,,"העמותה תפעל לתת בידי אוכלוסיות מוחלשות כלים, ידע, תמיכה וליווי שיסייעו להם לעבור מנתמכים ונסמכים לאנשים יצרניים, פעילים ומעורבים בחברה בכלל ובשוק העבודה בפרט באמצעות מודלים של הכשרה ופיתוח ייחודיים",עמותה,"[{""href"": ""http://www.be-atzmi.org.il"", ""title"": ""אתר הבית""}]","[""077-519-7699""]",be-atzmi@be-atzmi.org.il,3,,guidestar:a0h1p00000HcYD2AAN,בעצמי - תל אביב - יפו,,,,[],,"דרך בן צבי 84, תל אביב-יפו","דרך בן צבי 84 , תל אביב - יפו",תל אביב,"34.772054609261126, 32.04178806694171",True,"[""recHn5XmMfNA1fmje""]",2024-10-09T11:15:41,False
reclxJ1rtBruWQ8Zs,rec7eloWMRPKWgCrg,1d2a6788,soproc:ytnvt-pynnsyt-lnshym-npg-vt-lymvt,איתנות פיננסית לנשים נפגעות אלימות,"""בית רוח נשית – איתנות פיננסית"" מיזם שמטרתו  לשפר את איתנותן הפיננסית של נשים נפגעות אלימות, כדי שלא יחזרו למעגל האלימות. התוכנית נותנת להן הזדמנות לבנות מחדש את חייהן ולהיות יציבות מבחינה כלכלית.  משתתפות התכנית עוברות תהליך אישי של העצמה כלכלית ותעסוקתית, פיתוח יכולות תעסוקתיות, שיפור מקורות הכנסה, מיצוי זכויות, השתלבות בתעסוקה וחיזוק הביטחון העצמי ותפיסת המסוגלות האישית.",,,,,"[""118""]",,,"[""human_situations:gender:women"", ""human_situations:survivors:violence_survivors:domestic_violence_survivors""]","[""human_services:work:help_find_work"", ""human_services:legal:advocacy_legal_aid:understand_government_programs"", ""human_services:care:mentoring"", ""human_services:education:more_education:financial_education""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/ytnvt-pynnsyt-lnshym-npg-vt-lymvt\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",580474658,רוח נשית - עצמאות כלכלית לנשים נפגעות אלימות,,,לפעול למען נשים נפגעות אלימות באמצעות הקניית מיומנויות וכישורים תעסוקתיים והתארגנות לקראת שילוב בעבודה ובפיתוח עצמאות כלכלית,עמותה,"[{""href"": ""http://www.ruach-nashit.org.il"", ""title"": ""אתר הבית""}]","[""072-250-7770"", ""072-250-7783""]",office@ruach-nashit.org.il,6,,national:580474658,,,"שימו לב, ייתכן כי המיקום המוצג אינו מדויק וכי קיימים סניפים נוספים שבהם ניתן לקבל את השירות. מומלץ ליצור קשר ישירות עם הארגון לקבלת מידע מדויק ומעודכן.",,[],,שירות ארצי,שירות ארצי,,,False,,2026-01-04T09:55:05,True
recCdmtEIAuCWPmQn,rectYiOhRxFaJIFej,5ac4f736,soproc:shyrvt-bkhvn-rpvy-htptkhvty-vpsykvlvgy-lyldym-hmyv-dym-lymvts,שירות אבחון רפואי התפתחותי ופסיכולוגי לילדים המיועדים לאימוץ,"מתן שירותי ייעוץ, בדיקה ואבחון רפואי ופסיכו-דיאגנוסטי של ילדים המיועדים לאימוץ בישראל, מכל רחבי הארץ",,,,,"[""118""]",,,"[""human_situations:age_group:children"", ""human_situations:household:families:adoption"", ""human_situations:age_group:infants""]","[""human_services:care:early_childhood_intervention"", ""human_services:health:prevent_treat:checkup_test"", ""human_services:care:adoption_foster_care""]",0,"[""<a href=\""https://www.socialpro.org.il/i/activities/gov_social_service/shyrvt-bkhvn-rpvy-htptkhvty-vpsykvlvgy-lyldym-hmyv-dym-lymvts\"" target=\""_blank\"">דף השירות ב״מפתח לרכש החברתי״</a>""]",520008095,הסתדרות מדיצינית הדסה (חל״צ),,,לעסוק בסוגי עיסוק שפורטו בתקנון,"חל""צ","[{""href"": ""https://he.hadassah.org.il/"", ""title"": ""אתר הבית""}]",[],mankal@hadassah.org.il,3,,guidestar:520008095,הסתדרות מדיצינית הדסה,,,,[],,ירושלים,"דרך מן קלמן, 1, ירושלים",ירושלים,"35.21371, 31.768319",False,,2025-10-09T12:19:24,False
